Customer Name	Product Name	City	Manager	Row ID	Order Priority	Discount	Unit Price	Shipping Cost	Customer ID	Ship Mode	Customer Segment	Product Category	Product Sub-Category	Product Container	Product Base Margin	Region	State or Province	Postal Code	Order Date	Ship Date	Profit	Quantity ordered new	Sales	Order ID	Status
Christine Gardner	Hon iLevel™ Computer Training Table	Santa Monica	William	18683.0	Critical	0.04	31.76	45.51	701.0	Delivery Truck	Consumer	Furniture	Tables	Jumbo Box	0.65	West	California	90405.0	2013-12-13 00:00:00	2013-12-15 00:00:00	-42.49391999999999	2.0	67.96	87992.0	
Kelly O'Connor	Xerox 1954	Santa Rosa	William	24289.0	Medium	0.03	5.28	5.61	702.0	Regular Air	Consumer	Office Supplies	Paper	Small Box	0.4	West	California	95404.0	2010-04-23 00:00:00	2010-04-24 00:00:00	-16.67	1.0	6.5	87977.0	
Kelly O'Connor	Staples Vinyl Coated Paper Clips, 800/Box	Santa Rosa	William	23140.0	High	0.01	7.89	2.82	702.0	Regular Air	Consumer	Office Supplies	Rubber Bands	Wrap Bag	0.4	West	California	95404.0	2010-06-30 00:00:00	2010-07-01 00:00:00	46.440000000000005	8.0	68.56	87979.0	
Kelly O'Connor	*Staples* vLetter Openers, 2/Pack	Santa Rosa	William	23141.0	High	0.09	3.68	1.32	702.0	Regular Air	Consumer	Office Supplies	Scissors, Rulers and Trimmers	Wrap Bag	0.83	West	California	95404.0	2010-06-30 00:00:00	2010-07-01 00:00:00	-17.528	6.0	20.79	87979.0	
Kelly O'Connor	Filing/Storage Totes and Swivel Casters	Santa Rosa	William	23142.0	High	0.1	9.71	9.45	702.0	Regular Air	Consumer	Office Supplies	Storage & Organization	Small Box	0.6	West	California	95404.0	2010-06-30 00:00:00	2010-07-03 00:00:00	-95.816	7.0	67.91	87979.0	
Kelly O'Connor	DS/HD IBM Formatted Diskettes, 10/Pack - Staples	Santa Rosa	William	23079.0	Not Specified	0.07	4.98	4.32	702.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Pack	0.64	West	California	95404.0	2012-08-06 00:00:00	2012-08-08 00:00:00	-19.9888	3.0	16.72	87986.0	
Kelly O'Connor	Hon Valutask™ Swivel Chairs	Santa Rosa	William	23101.0	Medium	0.01	100.98	45.0	702.0	Delivery Truck	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	0.69	West	California	95404.0	2012-12-25 00:00:00	2012-12-27 00:00:00	-296.9	23.0	2437.28	87988.0	
Kelly O'Connor	Avery 510	Santa Rosa	William	23102.0	Medium	0.08	3.75	0.5	702.0	Regular Air	Consumer	Office Supplies	Labels	Small Box	0.37	West	California	95404.0	2012-12-25 00:00:00	2012-12-27 00:00:00	41.8623	17.0	60.67	87988.0	
Victor Knox	"""While you Were Out"" Message Book, One Form per Page"	Saratoga	William	26376.0	Not Specified	0.09	3.71	1.93	703.0	Regular Air	Consumer	Office Supplies	Paper	Wrap Bag	0.35	West	California	95070.0	2011-12-15 00:00:00	2011-12-17 00:00:00	-0.53	6.0	22.1	87984.0	
Leo Jennings	Personal Creations™ Ink Jet Cards and Labels	Manchester	Erin	26080.0	Low	0.07	11.48	5.43	704.0	Regular Air	Consumer	Office Supplies	Paper	Small Box	0.36	East	Connecticut	6040.0	2013-04-22 00:00:00	2013-04-24 00:00:00	78.89	12.0	139.7	87989.0	
Laura Lyon	Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers	Milford	Erin	24875.0	Not Specified	0.03	167.27	35.0	705.0	Regular Air	Consumer	Office Supplies	Storage & Organization	Large Box	0.85	East	Connecticut	6460.0	2011-10-22 00:00:00	2011-10-24 00:00:00	-336.1284	3.0	543.2	87983.0	
Patrick Reilly	Kleencut® Forged Office Shears by Acme United Corporation	Norwalk	Erin	26081.0	Low	0.08	2.08	2.56	706.0	Regular Air	Consumer	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	0.55	East	Connecticut	6850.0	2013-04-22 00:00:00	2013-04-24 00:00:00	-85.58	12.0	24.51	87989.0	
William Raynor	DAX Solid Wood Frames	Waterbury	Erin	23080.0	Not Specified	0.09	9.77	6.02	707.0	Regular Air	Consumer	Furniture	Office Furnishings	Medium Box	0.48	East	Connecticut	6702.0	2012-08-06 00:00:00	2012-08-07 00:00:00	21.403799999999997	3.0	31.02	87986.0	
Marianne Sutton	Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base	Bangor	Erin	26079.0	Low	0.09	217.85	29.1	708.0	Delivery Truck	Consumer	Furniture	Tables	Jumbo Box	0.68	East	Maine	4401.0	2013-04-22 00:00:00	2013-04-27 00:00:00	-526.478095	9.0	1476.16	87989.0	
Benjamin Creech	Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs	Saco	Erin	22557.0	Medium	0.07	280.98	57.0	709.0	Delivery Truck	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	0.78	East	Maine	4072.0	2013-07-29 00:00:00	2013-07-31 00:00:00	-400.93344	7.0	1978.22	87991.0	
Glen Denton	Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack	Holden	Erin	22556.0	Medium	0.07	5.02	5.14	710.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Pack	0.79	East	Massachusetts	1520.0	2013-07-29 00:00:00	2013-07-31 00:00:00	-153.87264	12.0	60.03	87991.0	
Pam Anthony	SANFORD Liquid Accent™ Tank-Style Highlighters	Winthrop	Erin	25734.0	Critical	0.07	2.84	0.93	711.0	Regular Air	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	0.54	East	Massachusetts	2152.0	2010-06-06 00:00:00	2010-06-08 00:00:00	3.852	15.0	40.37	87978.0	
Katie Wood	Hon Every-Day® Chair Series Swivel Task Chairs	Colonia	Erin	21749.0	Critical	0.02	120.98	30.0	712.0	Delivery Truck	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	0.64	East	New Jersey	7067.0	2011-07-23 00:00:00	2011-07-24 00:00:00	-64.14	4.0	488.98	87982.0	
Cecil Nicholson	Sharp EL500L Fraction Calculator	Hawthorne	Erin	21750.0	Critical	0.09	13.99	7.51	713.0	Regular Air	Consumer	Technology	Office Machines	Medium Box	0.39	East	New Jersey	7506.0	2011-07-23 00:00:00	2011-07-24 00:00:00	-37.9407	10.0	133.4	87982.0	
Seth Stanton	Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack	Newport	Erin	25733.0	Critical	0.02	6.47	1.22	714.0	Regular Air	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	0.4	East	Rhode Island	2840.0	2013-06-06 00:00:00	2013-06-07 00:00:00	35.6868	8.0	51.72	87990.0	
Norma Kendall	"Seth Thomas 12"" Clock w/ Goldtone Case"	Owosso	Chris	23683.0	Not Specified	0.04	22.98	7.58	716.0	Regular Air	Corporate	Furniture	Office Furnishings	Small Box	0.51	Central	Michigan	48841.0	2011-04-10 00:00:00	2011-04-12 00:00:00	31.7538	2.0	46.02	89346.0	
Norma Kendall	Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer	Owosso	Chris	23255.0	Medium	0.03	400.97	48.26	716.0	Delivery Truck	Corporate	Technology	Office Machines	Jumbo Box	0.36	Central	Michigan	48841.0	2011-10-12 00:00:00	2011-10-14 00:00:00	5757.8982	20.0	8344.78	89347.0	
Norma Kendall	Avery 474	Owosso	Chris	26238.0	Low	0.03	2.88	0.99	716.0	Regular Air	Corporate	Office Supplies	Labels	Small Box	0.36	Central	Michigan	48841.0	2012-03-21 00:00:00	2012-03-26 00:00:00	16.6911	8.0	24.19	89348.0	
Norma Kendall	Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops	Owosso	Chris	26239.0	Low	0.1	85.29	60.0	716.0	Delivery Truck	Corporate	Furniture	Tables	Jumbo Drum	0.56	Central	Michigan	48841.0	2012-03-21 00:00:00	2012-03-26 00:00:00	-1255.8600000000001	13.0	1054.77	89348.0	
Norma Kendall	Staples File Caddy	Owosso	Chris	24906.0	Medium	0.05	9.38	7.28	716.0	Regular Air	Corporate	Office Supplies	Storage & Organization	Small Box	0.57	Central	Michigan	48841.0	2012-10-02 00:00:00	2012-10-02 00:00:00	-90.234	12.0	119.13	89351.0	
Calvin Strickland	TDK 4.7GB DVD-R	Las Vegas	William	18943.0	High	0.08	10.01	1.99	717.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Pack	0.41	West	Nevada	89115.0	2011-02-11 00:00:00	2011-02-11 00:00:00	-7.23	2.0	20.39	89345.0	
Calvin Strickland	Canon MP25DIII Desktop Whisper-Quiet Printing Calculator	Las Vegas	William	18944.0	High	0.08	51.98	10.17	717.0	Regular Air	Corporate	Technology	Office Machines	Medium Box	0.37	West	Nevada	89115.0	2011-02-11 00:00:00	2011-02-12 00:00:00	351.47909999999996	10.0	509.39	89345.0	
Jimmy Hsu	Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System	North Las Vegas	William	18945.0	High	0.05	64.98	6.88	718.0	Regular Air	Corporate	Office Supplies	Storage & Organization	Small Box	0.73	West	Nevada	89031.0	2011-02-11 00:00:00	2011-02-13 00:00:00	150.04	9.0	562.96	89345.0	
Jimmy Hsu	Balt Split Level Computer Training Table	North Las Vegas	William	18946.0	High	0.05	138.75	52.42	718.0	Delivery Truck	Corporate	Furniture	Tables	Jumbo Box	0.74	West	Nevada	89031.0	2011-02-11 00:00:00	2011-02-12 00:00:00	-556.25	7.0	1010.62	89345.0	
Jimmy Hsu	IBM 80 Minute CD-R Spindle, 50/Pack	North Las Vegas	William	19740.0	Critical	0.04	20.89	1.99	718.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Pack	0.48	West	Nevada	89031.0	2012-07-10 00:00:00	2012-07-12 00:00:00	166.49699999999999	12.0	241.3	89350.0	
Jimmy Hsu	Accessory31	North Las Vegas	William	19741.0	Critical	0.01	35.99	0.99	718.0	Regular Air	Corporate	Technology	Telephones and Communication	Small Pack	0.35	West	Nevada	89031.0	2012-07-10 00:00:00	2012-07-10 00:00:00	89.4378	4.0	129.62	89350.0	
Jimmy Hsu	SANFORD Liquid Accent™ Tank-Style Highlighters	North Las Vegas	William	19028.0	Critical	0.08	2.84	0.93	718.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	0.54	West	Nevada	89031.0	2013-05-03 00:00:00	2013-05-04 00:00:00	-1.76	3.0	8.7	89353.0	
Jimmy Hsu	Boston Model 1800 Electric Pencil Sharpener, Gray	North Las Vegas	William	19033.0	Critical	0.02	28.15	6.17	718.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	0.55	West	Nevada	89031.0	2013-09-10 00:00:00	2013-09-12 00:00:00	359.1216	25.0	748.13	89354.0	
Jimmy Hsu	"Acme® 8"" Straight Scissors"	North Las Vegas	William	19034.0	Critical	0.09	12.98	3.14	718.0	Regular Air	Corporate	Office Supplies	Scissors, Rulers and Trimmers	Small Pack	0.6	West	Nevada	89031.0	2013-09-10 00:00:00	2013-09-12 00:00:00	28.3824	26.0	311.85	89354.0	
Stephen Lam	Hewlett-Packard 4.7GB DVD+R Discs	Pahrump	William	20789.0	Not Specified	0.0	8.5	1.99	719.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Pack	0.49	West	Nevada	89041.0	2010-08-31 00:00:00	2010-09-02 00:00:00	71.7356	14.0	122.25	89344.0	
Stephen Lam	Fellowes Stor/Drawer® Steel Plus™ Storage Drawers	Pahrump	William	20790.0	Not Specified	0.03	95.43	19.99	719.0	Regular Air	Corporate	Office Supplies	Storage & Organization	Small Box	0.79	West	Nevada	89041.0	2010-08-31 00:00:00	2010-09-02 00:00:00	-79.3208	2.0	206.09	89344.0	
Stephen Lam	Xerox 217	Pahrump	William	22735.0	Low	0.0	6.48	8.19	719.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.37	West	Nevada	89041.0	2012-04-07 00:00:00	2012-04-11 00:00:00	-133.98	10.0	72.26	89349.0	
Stephen Lam	Park Ridge™ Embossed Executive Business Envelopes	Pahrump	William	23017.0	Critical	0.1	15.57	1.39	719.0	Regular Air	Corporate	Office Supplies	Envelopes	Small Box	0.38	West	Nevada	89041.0	2013-01-03 00:00:00	2013-01-04 00:00:00	135.7506	13.0	196.74	89352.0	
Stephen Lam	Newell 310	Pahrump	William	23018.0	Critical	0.1	1.76	0.7	719.0	Regular Air	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	0.56	West	Nevada	89041.0	2013-01-03 00:00:00	2013-01-05 00:00:00	-4.0176	2.0	3.46	89352.0	
Melvin Duke	Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry	Frankfort	Chris	20633.0	Not Specified	0.04	10.64	5.16	721.0	Regular Air	Corporate	Furniture	Office Furnishings	Small Box	0.57	Central	Indiana	46041.0	2010-06-24 00:00:00	2010-06-25 00:00:00	24.095999999999997	6.0	66.9	91053.0	
Melvin Duke	Prang Drawing Pencil Set	Frankfort	Chris	20634.0	Not Specified	0.03	2.78	1.34	721.0	Express Air	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	0.45	Central	Indiana	46041.0	2010-06-24 00:00:00	2010-06-26 00:00:00	6.9719999999999995	15.0	43.13	91053.0	
Melvin Duke	Array® Parchment Paper, Assorted Colors	Frankfort	Chris	24574.0	Medium	0.01	7.28	11.15	721.0	Regular Air	Corporate	Office Supplies	Paper	Small Box	0.37	Central	Indiana	46041.0	2010-10-11 00:00:00	2010-10-13 00:00:00	-24.246	1.0	11.21	91054.0	
Melvin Duke	PC Concepts 116 Key Quantum 3000 Keyboard	Frankfort	Chris	25116.0	High	0.04	32.98	5.5	721.0	Regular Air	Corporate	Technology	Computer Peripherals	Small Box	0.75	Central	Indiana	46041.0	2013-02-10 00:00:00	2013-02-11 00:00:00	-130.88	5.0	159.68	91055.0	
Kara Tyler	Fellowes Recycled Storage Drawers	Florence	Sam	25358.0	High	0.09	111.03	8.64	722.0	Regular Air	Corporate	Office Supplies	Storage & Organization	Small Box	0.78	South	Kentucky	41042.0	2013-09-18 00:00:00	2013-09-19 00:00:00	-99.12	17.0	1859.64	91056.0	
Beverly Cooke Brooks	SC7868i	Stratford	Erin	19601.0	Medium	0.09	125.99	8.99	724.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Box	0.55	East	Connecticut	6614.0	2010-03-15 00:00:00	2010-03-16 00:00:00	-605.374	1.0	100.38	90359.0	
April Bond	DAX Solid Wood Frames	Biddeford	Erin	23899.0	Medium	0.03	9.77	6.02	725.0	Express Air	Consumer	Furniture	Office Furnishings	Medium Box	0.48	East	Maine	4005.0	2011-10-16 00:00:00	2011-10-18 00:00:00	22.059299999999997	2.0	31.97	90364.0	
Elisabeth Joyner	Super Decoflex Portable Personal File	Brunswick	Erin	20942.0	Medium	0.03	14.98	7.69	726.0	Regular Air	Consumer	Office Supplies	Storage & Organization	Small Box	0.57	East	Maine	4011.0	2011-04-29 00:00:00	2011-05-02 00:00:00	-40.94	3.0	45.69	90363.0	
Lindsay Link	Belkin 107-key enhanced keyboard, USB/PS/2 interface	Lewiston	Erin	19600.0	Medium	0.1	17.98	4.0	727.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Box	0.79	East	Maine	4240.0	2010-03-15 00:00:00	2010-03-16 00:00:00	-99.55	4.0	66.32	90359.0	
Constance Vogel	Tenex B1-RE Series Chair Mats for Low Pile Carpets	Portland	Erin	23614.0	Low	0.04	45.98	4.8	728.0	Regular Air	Consumer	Furniture	Office Furnishings	Wrap Bag	0.68	East	Maine	4101.0	2013-06-07 00:00:00	2013-06-09 00:00:00	571.4028	18.0	828.12	90367.0	
Toni Mayo	"Executive Impressions 14"" Two-Color Numerals Wall Clock"	South Portland	Erin	20785.0	Medium	0.03	22.72	8.99	729.0	Regular Air	Consumer	Furniture	Office Furnishings	Small Pack	0.44	East	Maine	4106.0	2012-12-08 00:00:00	2012-12-08 00:00:00	66.9714	4.0	97.06	90366.0	
Vickie Monroe	Westinghouse Floor Lamp with Metal Mesh Shade, Black	Westbrook	Erin	20944.0	Medium	0.04	23.99	15.68	730.0	Delivery Truck	Consumer	Furniture	Office Furnishings	Jumbo Drum	0.62	East	Maine	4092.0	2011-04-29 00:00:00	2011-04-30 00:00:00	-174.94	11.0	277.71	90363.0	
June Herbert	Tennsco Regal Shelving Units	Burlington	Erin	23436.0	High	0.09	101.41	35.0	731.0	Regular Air	Consumer	Office Supplies	Storage & Organization	Large Box	0.82	East	Massachusetts	1803.0	2010-10-26 00:00:00	2010-10-27 00:00:00	-801.1547999999999	12.0	1178.32	90362.0	
Jamie Combs	AT&T Black Trimline Phone, Model 210	Fitchburg	Erin	20784.0	Medium	0.04	15.99	9.4	732.0	Regular Air	Consumer	Technology	Office Machines	Small Box	0.49	East	Massachusetts	1420.0	2012-12-08 00:00:00	2012-12-10 00:00:00	-30.550050000000002	6.0	99.99	90366.0	
James Mercer	Canon PC940 Copier	West Springfield	Erin	20943.0	Medium	0.01	449.99	49.0	733.0	Delivery Truck	Consumer	Technology	Copiers and Fax	Jumbo Drum	0.38	East	Massachusetts	1089.0	2011-04-29 00:00:00	2011-04-30 00:00:00	-1042.714	1.0	472.22	90363.0	
Esther Gill Norman	Hon 4060 Series Tables	Weymouth	Erin	24543.0	Low	0.07	111.96	69.0	734.0	Regular Air	Consumer	Furniture	Tables	Large Box	0.63	East	Massachusetts	2190.0	2012-08-21 00:00:00	2012-08-28 00:00:00	-140.69834064	19.0	2051.51	90365.0	
Kristen Wells	Durable Pressboard Binders	Londonderry	Erin	24542.0	Low	0.06	3.8	1.49	735.0	Regular Air	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	0.38	East	New Hampshire	3053.0	2012-08-21 00:00:00	2012-08-21 00:00:00	11.81262	11.0	40.4	90365.0	
Meredith Walters	Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat	Salem	Erin	21950.0	Not Specified	0.06	350.98	30.0	736.0	Delivery Truck	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	0.61	East	New Hampshire	3079.0	2010-06-15 00:00:00	2010-06-17 00:00:00	797.856	6.0	2011.32	90361.0	
Danny Vaughn	Xerox 1937	Bloomfield	Erin	23613.0	Low	0.02	48.04	5.79	737.0	Regular Air	Consumer	Office Supplies	Paper	Small Box	0.37	East	New Jersey	7003.0	2010-06-07 00:00:00	2010-06-14 00:00:00	422.4525	12.0	612.25	90360.0	
Peggy Rowe	Hon Metal Bookcases, Putty	Cranford	Erin	21949.0	Not Specified	0.02	70.98	46.74	738.0	Delivery Truck	Consumer	Furniture	Bookcases	Jumbo Box	0.56	East	New Jersey	7016.0	2010-06-15 00:00:00	2010-06-16 00:00:00	-178.216	4.0	313.63	90361.0	
Herbert Gentry	ELITE Series	Livingston	Erin	24541.0	Low	0.01	205.99	2.79	739.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Box	0.58	East	New Jersey	7039.0	2012-08-21 00:00:00	2012-08-26 00:00:00	662.05728	8.0	1442.19	90365.0	
Sean Pratt	Global Enterprise™ Series Seating Low-Back Swivel/Tilt Chairs	Pleasantville	Erin	23900.0	Medium	0.05	258.98	54.31	740.0	Delivery Truck	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	0.55	East	New Jersey	8232.0	2011-10-16 00:00:00	2011-10-18 00:00:00	-367.71840000000003	1.0	285.49	90364.0	
Stacey Hale	Belkin MediaBoard 104- Keyboard	Summit	Erin	21951.0	Not Specified	0.04	27.48	4.0	741.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Box	0.75	East	New Jersey	7901.0	2010-06-15 00:00:00	2010-06-17 00:00:00	-26.656	15.0	397.17	90361.0	
Robin Mathews	"Wilson Jones Hanging View Binder, White, 1"""	Essex Junction	Erin	24540.0	Low	0.1	7.1	6.05	742.0	Regular Air	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	0.39	East	Vermont	5451.0	2012-08-21 00:00:00	2012-08-30 00:00:00	-7.4750000000000005	1.0	9.67	90365.0	
Joy Maxwell	Belkin 8 Outlet SurgeMaster II Gold Surge Protector	Oro Valley	William	19209.0	Low	0.02	59.98	3.99	744.0	Regular Air	Corporate	Office Supplies	Appliances	Small Box	0.57	West	Arizona	85737.0	2010-01-28 00:00:00	2010-02-06 00:00:00	-54.622	1.0	63.48	87725.0	
Joy Maxwell	Wilson Jones Impact Binders	Oro Valley	William	19210.0	Low	0.03	5.18	5.74	744.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.36	West	Arizona	85737.0	2010-01-28 00:00:00	2010-02-01 00:00:00	-126.81418000000001	9.0	47.64	87725.0	
Joy Maxwell	Hewlett-Packard 2600DN Business Color Inkjet Printer	Oro Valley	William	19638.0	Medium	0.03	119.99	56.14	744.0	Delivery Truck	Consumer	Technology	Office Machines	Jumbo Box	0.39	West	Arizona	85737.0	2010-07-17 00:00:00	2010-07-19 00:00:00	190.14	13.0	1545.58	87726.0	
Joy Maxwell	SC7868i	Oro Valley	William	19505.0	Low	0.09	125.99	8.99	744.0	Regular Air	Consumer	Technology	Telephones and Communication	Small Box	0.55	West	Arizona	85737.0	2010-11-25 00:00:00	2010-12-02 00:00:00	916.6806000000001	20.0	2104.99	87727.0	
Joy Maxwell	Fuji Slim Jewel Case CD-R	Oro Valley	William	18367.0	Critical	0.02	2.12	1.99	744.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Pack	0.55	West	Arizona	85737.0	2013-07-31 00:00:00	2013-08-03 00:00:00	-29.21136	10.0	23.15	87734.0	
Joy Maxwell	Staples 1 Part Blank Computer Paper	Oro Valley	William	18368.0	Critical	0.08	11.34	11.25	744.0	Regular Air	Consumer	Office Supplies	Paper	Small Box	0.36	West	Arizona	85737.0	2013-07-31 00:00:00	2013-08-02 00:00:00	-33.80784	2.0	25.87	87734.0	
Joy Maxwell	Xerox 1891	Oro Valley	William	18369.0	Critical	0.04	48.91	5.81	744.0	Express Air	Consumer	Office Supplies	Paper	Small Box	0.38	West	Arizona	85737.0	2013-07-31 00:00:00	2013-08-01 00:00:00	199.98269999999997	6.0	289.83	87734.0	
Mary Page	Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle	Peoria	William	19639.0	Medium	0.05	115.79	1.99	745.0	Regular Air	Consumer	Technology	Computer Peripherals	Small Pack	0.49	West	Arizona	85345.0	2010-07-17 00:00:00	2010-07-19 00:00:00	67.59999999999992	3.0	353.1	87726.0	
Mary Page	Trimflex™ Flexible Post Binders	Peoria	William	21865.0	Not Specified	0.1	21.38	2.99	745.0	Regular Air	Consumer	Office Supplies	Binders and Binder Accessories	Small Box	0.37	West	Arizona	85345.0	2012-07-07 00:00:00	2012-07-08 00:00:00	97.3452	7.0	141.08	87729.0	
Mary Page	GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb	Peoria	William	21278.0	Low	0.09	15.01	8.4	745.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.39	West	Arizona	85345.0	2012-08-08 00:00:00	2012-08-15 00:00:00	-8.898240000000001	15.0	221.38	87730.0	
Mary Page	GBC VeloBinder Electric Binding Machine	Peoria	William	21279.0	Low	0.03	120.98	9.07	745.0	Regular Air	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	0.35	West	Arizona	85345.0	2012-08-08 00:00:00	2012-08-17 00:00:00	926.3181	11.0	1342.49	87730.0	
Mary Page	Avery 511	Peoria	William	20659.0	Not Specified	0.1	3.08	0.99	745.0	Regular Air	Corporate	Office Supplies	Labels	Small Box	0.37	West	Arizona	85345.0	2013-03-15 00:00:00	2013-03-17 00:00:00	10.88	6.0	17.22	87731.0	
Mary Page	Bagged Rubber Bands	Peoria	William	20660.0	Not Specified	0.0	1.26	0.7	745.0	Regular Air	Corporate	Office Supplies	Rubber Bands	Wrap Bag	0.81	West	Arizona	85345.0	2013-03-15 00:00:00	2013-03-16 00:00:00	-5.92	3.0	4.24	87731.0	
Mary Page	"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table"	Peoria	William	20342.0	Not Specified	0.05	320.64	43.57	745.0	Delivery Truck	Consumer	Furniture	Tables	Jumbo Box	0.63	West	Arizona	85345.0	2013-10-29 00:00:00	2013-10-29 00:00:00	1881.76	22.0	6724.2	87735.0	
